5.000000000000000000e-01 -9.899356690669660619e-01 1.415180946343538027e-01
5.500000000000000444e-01 -9.878522084798778691e-01 1.553963133456775225e-01
6.000000000000000888e-01 -9.850818024218747082e-01 1.720867296954374792e-01
6.500000000000001332e-01 -9.813757079184562970e-01 1.920982038113545065e-01
7.000000000000001776e-01 -9.763957492048498388e-01 2.159892148573632764e-01
7.500000000000002220e-01 -9.696632087625749463e-01 2.444448027106874699e-01
8.000000000000002665e-01 -9.604837390730276425e-01 2.783361043348425712e-01
8.500000000000003109e-01 -9.478462894534174232e-01 3.187278016888209775e-01
9.000000000000003553e-01 -9.303033526746290471e-01 3.667910467859661350e-01
9.500000000000003997e-01 -9.058747470933925516e-01 4.235456794473083653e-01
1.000000000000000444e+00 -8.721004547982517119e-01 4.893268812774163590e-01
1.050000000000000488e+00 -8.264915551348610556e-01 5.629491178523677863e-01
1.100000000000000533e+00 -7.676317267916579201e-01 6.408912013929177753e-01
1.150000000000000577e+00 -6.966878247178400763e-01 7.173744314442241921e-01
1.200000000000000622e+00 -6.181237702714404980e-01 7.860807875946463907e-01
1.250000000000000666e+00 -5.384064366985227279e-01 8.426852964906884624e-01
1.300000000000000711e+00 -4.634301296691604177e-01 8.861334633760453716e-01
1.350000000000000755e+00 -3.967595544538046193e-01 9.179225762283104162e-01
1.400000000000000799e+00 -3.395523636420717528e-01 9.405871529768426997e-01
1.450000000000000844e+00 -2.914005241744733743e-01 9.566011365824538260e-01
1.500000000000000888e+00 -2.511885049559395844e-01 9.679381875812110847e-01
1.550000000000000933e+00 -2.176338198032303495e-01 9.760304915717823437e-01
1.600000000000000977e+00 -1.895430831611120692e-01 9.818724049619582672e-01
1.650000000000001021e+00 -1.659002609394953365e-01 9.861425370706851101e-01
1.700000000000001066e+00 -1.458756979025958023e-01 9.893029266920373432e-01
1.750000000000001110e+00 -1.288047260221768242e-01 9.916699766325246523e-01
1.800000000000001155e+00 -1.141585576533740432e-01 9.934625426831659167e-01
1.850000000000001199e+00 -1.015165979491909759e-01 9.948338455947417502e-01
1.900000000000001243e+00 -9.054309266843303672e-02 9.958925385652990236e-01
1.950000000000001288e+00 -8.096846245354639982e-02 9.967166638959683578e-01
2.000000000000001332e+00 -7.257476323229168635e-02 9.973629749202528316e-01
2.050000000000001599e+00 -6.518449376107979254e-02 9.978732293097712924e-01
2.100000000000001421e+00 -5.865201447932891915e-02 9.982784887983497946e-01
2.150000000000001243e+00 -5.285696427903827793e-02 9.986020935924402320e-01
2.200000000000001510e+00 -4.769919176555533630e-02 9.988617457410774447e-01
2.250000000000001776e+00 -4.309483062833308065e-02 9.990709862532869412e-01
2.300000000000001599e+00 -3.897323948995456283e-02 9.992402546953653708e-01
2.350000000000001421e+00 -3.527459668448101188e-02 9.993776577594414290e-01
2.400000000000001688e+00 -3.194799346144568120e-02 9.994895325683942344e-01
2.450000000000001954e+00 -2.894990883424979067e-02 9.995808635515631702e-01
2.500000000000001776e+00 -2.624297886621193912e-02 9.996555937222718624e-01
2.550000000000001599e+00 -2.379499513512978517e-02 9.997168590188520998e-01
2.600000000000001865e+00 -2.157808336978487077e-02 9.997671660532200244e-01
2.650000000000002132e+00 -1.956802526700015393e-02 9.998085278627852901e-01
2.700000000000001954e+00 -1.774369536745467116e-02 9.998425682449747498e-01
2.750000000000001776e+00 -1.608659140938748303e-02 9.998706024165463502e-01
2.800000000000002043e+00 -1.458044140261756209e-02 9.998936997143771377e-01
2.850000000000002309e+00 -1.321087422832848898e-02 9.999127325932615218e-01
2.900000000000002132e+00 -1.196514321440947555e-02 9.999284151117311392e-01
2.950000000000001954e+00 -1.083189411570092790e-02 9.999413333140431126e-01
3.000000000000002220e+00 -9.800970430558695462e-03 9.999519693358372985e-01
3.050000000000002487e+00 -8.863250146315747313e-03 9.999607206269873760e-01
3.100000000000002309e+00 -8.010508924597693065e-03 9.999679153586722435e-01
3.150000000000002132e+00 -7.235305482393893095e-03 9.999738248347185277e-01
3.200000000000002398e+00 -6.530885544159787705e-03 9.999786735395955750e-01
3.250000000000002665e+00 -5.891101266544419499e-03 9.999826473123757387e-01
3.300000000000002487e+00 -5.310343492150711164e-03 9.999859000265931552e-01
3.350000000000002309e+00 -4.783484586019610615e-03 9.999885590721601103e-01
3.400000000000002576e+00 -4.305829957516549289e-03 9.999907298712208403e-01
3.450000000000002842e+00 -3.873076676816349529e-03 9.999924996103998209e-01
