5.000000000000000000e-01 2.261582661100611347e+00 2.311324614832747315e+00 4.695539314717762203e+00
5.500000000000000444e-01 1.294874683342836619e+00 1.344381903523585109e+00 3.295524456105309419e+00
6.000000000000000888e-01 5.504107311080392861e-01 6.007127510838774498e-01 2.198706922849114065e+00
6.500000000000001332e-01 -2.809805524944763988e-02 2.409250497569104255e-02 1.334023789363965484e+00
7.000000000000001776e-01 -4.818013047949243344e-01 -4.265944338459011220e-01 6.463848381101939822e-01
7.500000000000002220e-01 -8.409752999924409167e-01 -7.815662277647250633e-01 9.385545108816284454e-02
8.000000000000002665e-01 -1.128070984121323228e+00 -1.063151099496793428e+00 -3.550012269667677245e-01
8.500000000000003109e-01 -1.359900631328788023e+00 -1.287948505740850180e+00 -7.235747874680225067e-01
9.000000000000003553e-01 -1.549198783860657791e+00 -1.468374859690718459e+00 -1.029260672452713798e+00
9.500000000000003997e-01 -1.705735806302198121e+00 -1.613771997775462097e+00 -1.285054956158315775e+00
1.000000000000000444e+00 -1.837106946643745076e+00 -1.731211919931961774e+00 -1.500742224168059913e+00
1.050000000000000488e+00 -1.949265330534611707e+00 -1.826089185094253331e+00 -1.683764939800178162e+00
1.100000000000000533e+00 -2.046833853978594853e+00 -1.902560175084677674e+00 -1.839855790241614386e+00
1.150000000000000577e+00 -2.133244942360793317e+00 -1.963868153587205789e+00 -1.973495794774049017e+00
1.200000000000000622e+00 -2.210819936000194552e+00 -2.012581629005231854e+00 -2.088244313895479820e+00
1.250000000000000666e+00 -2.280932103553050538e+00 -2.050767083164100946e+00 -2.186975139375683774e+00
1.300000000000000711e+00 -2.344302441225818434e+00 -2.080112884847374666e+00 -2.272044446897456993e+00
1.350000000000000755e+00 -2.401330165766753844e+00 -2.102017777866139525e+00 -2.345410138220595186e+00
1.400000000000000799e+00 -2.452332909645178027e+00 -2.117654270082090839e+00 -2.408717151534008671e+00
1.450000000000000844e+00 -2.497660142060730948e+00 -2.128014551133585286e+00 -2.463359329949751597e+00
1.500000000000000888e+00 -2.537717313343074821e+00 -2.133944338598206869e+00 -2.510525290200139814e+00
1.550000000000000933e+00 -2.572949875302229295e+00 -2.136168348096717295e+00 -2.551233353866400044e+00
1.600000000000000977e+00 -2.603818036711573747e+00 -2.135309868884338158e+00 -2.586358893035624718e+00
1.650000000000001021e+00 -2.630775188117942420e+00 -2.131906110297785872e+00 -2.616656272631495028e+00
1.700000000000001066e+00 -2.654253151766803764e+00 -2.126420455729511882e+00 -2.642776806791239164e+00
1.750000000000001110e+00 -2.674653588075989408e+00 -2.119252421357272542e+00 -2.665283664379687334e+00
1.800000000000001155e+00 -2.692343931827489101e+00 -2.110745893881644797e+00 -2.684664362164002505e+00
1.850000000000001199e+00 -2.707656332447777370e+00 -2.101196067910837240e+00 -2.701341303334869881e+00
1.900000000000001243e+00 -2.720888443917784283e+00 -2.090855392146651948e+00 -2.715680707135746719e+00
1.950000000000001288e+00 -2.732305270843368383e+00 -2.079938749578899682e+00 -2.728000202882689074e+00
2.000000000000001332e+00 -2.742141555434928879e+00 -2.068628032863083721e+00 -2.738575311128287115e+00
2.050000000000001599e+00 -2.750604384612104436e+00 -2.057076227591069451e+00 -2.747644996337344825e+00
2.100000000000001421e+00 -2.757875825141975490e+00 -2.045411080333540355e+00 -2.755416444109773266e+00
2.150000000000001243e+00 -2.764115476661033188e+00 -2.033738402762741426e+00 -2.762069189301028960e+00
2.200000000000001510e+00 -2.769462882960256334e+00 -2.022145045827083987e+00 -2.767758698397807304e+00
2.250000000000001776e+00 -2.774039772152671723e+00 -2.010701567056376149e+00 -2.772619489894808886e+00
2.300000000000001599e+00 -2.777952113953945812e+00 -1.999464608081355621e+00 -2.776767860073313443e+00
2.350000000000001421e+00 -2.781291992361349052e+00 -1.988478997018078509e+00 -2.780304268371726728e+00
2.400000000000001688e+00 -2.784139297730483520e+00 -1.977779590350804639e+00 -2.783315426207208176e+00
2.450000000000001954e+00 -2.786563245579356973e+00 -1.967392870377618230e+00 -2.785876125290354111e+00
2.500000000000001776e+00 -2.788623731493546920e+00 -1.957338316351258989e+00 -2.788050835716086695e+00
2.550000000000001599e+00 -2.790372532845504239e+00 -1.947629569526996285e+00 -2.789895099944879497e+00
2.600000000000001865e+00 -2.791854368935928754e+00 -1.938275413962572635e+00 -2.791456745757126434e+00
2.650000000000002132e+00 -2.793107831706221678e+00 -1.929280595815823229e+00 -2.792776938980071844e+00
2.700000000000001954e+00 -2.794166199392301930e+00 -1.920646503932244453e+00 -2.793891094951314269e+00
2.750000000000001776e+00 -2.795058145396945193e+00 -1.912371733714326005e+00 -2.794829666073638030e+00
2.800000000000002043e+00 -2.795808354271664964e+00 -1.904452554725292845e+00 -2.795618821298927248e+00
2.850000000000002309e+00 -2.796438056061623545e+00 -1.896883300380320048e+00 -2.796281031885785584e+00
2.900000000000002132e+00 -2.796965489431081586e+00 -1.889656695617561333e+00 -2.796835576284258273e+00
2.950000000000001954e+00 -2.797406303020783191e+00 -1.882764135829552155e+00 -2.797298975526467224e+00
3.000000000000002220e+00 -2.797773903455239797e+00 -1.876195927752394299e+00 -2.797685369072241635e+00
3.050000000000002487e+00 -2.798079757377608612e+00 -1.869941500600447615e+00 -2.798006839703805593e+00
3.100000000000002309e+00 -2.798333653892995265e+00 -1.863989593606400819e+00 -2.798273694819273238e+00
3.150000000000002132e+00 -2.798543932879248963e+00 -1.858328424333339335e+00 -2.798494710353965687e+00
3.200000000000002398e+00 -2.798717683802388834e+00 -1.852945840694834034e+00 -2.798677342580344174e+00
3.250000000000002665e+00 -2.798860918959989341e+00 -1.847829458536943470e+00 -2.798827912197171308e+00
3.300000000000002487e+00 -2.798978724470392088e+00 -1.842966785873036528e+00 -2.798951764414370658e+00
3.350000000000002309e+00 -2.799075391821403969e+00 -1.838345334371395579e+00 -2.799053408157597289e+00
3.400000000000002576e+00 -2.799154532380023319e+00 -1.833952718423268680e+00 -2.799136637040968267e+00
3.450000000000002842e+00 -2.799219176927535191e+00 -1.829776742014201485e+00 -2.799204634372009171e+00
