5.000000000000000000e-01 -5.162907171352610902e-01 -5.162907171352664193e-01
5.500000000000000444e-01 -8.358603715151646796e-01 -8.358603715151682323e-01
6.000000000000000888e-01 -1.074424496656428474e+00 -1.074424496656428474e+00
6.500000000000001332e-01 -1.253489321066934892e+00 -1.253489321066932227e+00
7.000000000000001776e-01 -1.394619511109454812e+00 -1.394619511109457477e+00
7.500000000000002220e-01 -1.503306759554408512e+00 -1.503306759554408512e+00
8.000000000000002665e-01 -1.586733277701426470e+00 -1.586733277701427358e+00
8.500000000000003109e-01 -1.650698537051013215e+00 -1.650698537051014991e+00
9.000000000000003553e-01 -1.699536108670686829e+00 -1.699536108670687717e+00
9.500000000000003997e-01 -1.736551288586290820e+00 -1.736551288586292596e+00
1.000000000000000444e+00 -1.764318324716892317e+00 -1.764318324716891428e+00
1.050000000000000488e+00 -1.784881119494810875e+00 -1.784881119494815316e+00
1.100000000000000533e+00 -1.799888636902031269e+00 -1.799888636902031269e+00
1.150000000000000577e+00 -1.810685973972244955e+00 -1.810685973972246732e+00
1.200000000000000622e+00 -1.818374838850138620e+00 -1.818374838850141284e+00
1.250000000000000666e+00 -1.823852788017063187e+00 -1.823852788017065851e+00
1.300000000000000711e+00 -1.827838319518271692e+00 -1.827838319518272581e+00
1.350000000000000755e+00 -1.830887946241613662e+00 -1.830887946241614550e+00
1.400000000000000799e+00 -1.833410749261684458e+00 -1.833410749261686679e+00
1.450000000000000844e+00 -1.835684764402096381e+00 -1.835684764402098601e+00
1.500000000000000888e+00 -1.837877473467782297e+00 -1.837877473467786293e+00
1.550000000000000933e+00 -1.840070058929253349e+00 -1.840070058929255570e+00
1.600000000000000977e+00 -1.842282960671395076e+00 -1.842282960671398628e+00
1.650000000000001021e+00 -1.844499518716301356e+00 -1.844499518716303577e+00
1.700000000000001066e+00 -1.846685161892687832e+00 -1.846685161892691385e+00
1.750000000000001110e+00 -1.848801031743458889e+00 -1.848801031743461110e+00
1.800000000000001155e+00 -1.850812291812963251e+00 -1.850812291812966359e+00
1.850000000000001199e+00 -1.852692195990875978e+00 -1.852692195990879531e+00
1.900000000000001243e+00 -1.854423236373449413e+00 -1.854423236373452522e+00
1.950000000000001288e+00 -1.855996555437613438e+00 -1.855996555437617435e+00
2.000000000000001332e+00 -1.857410511038782852e+00 -1.857410511038786405e+00
2.050000000000001599e+00 -1.858668976095251058e+00 -1.858668976095255498e+00
2.100000000000001421e+00 -1.859779707251174585e+00 -1.859779707251178138e+00
2.150000000000001243e+00 -1.860752943980415797e+00 -1.860752943980419793e+00
2.200000000000001510e+00 -1.861600291696543286e+00 -1.861600291696545506e+00
2.250000000000001776e+00 -1.862333882181443467e+00 -1.862333882181447020e+00
2.300000000000001599e+00 -1.862965775781961764e+00 -1.862965775781964428e+00
2.350000000000001421e+00 -1.863507559893905041e+00 -1.863507559893907262e+00
2.400000000000001688e+00 -1.863970098708937151e+00 -1.863970098708939815e+00
2.450000000000001954e+00 -1.864363394617699843e+00 -1.864363394617701619e+00
2.500000000000001776e+00 -1.864696528833977407e+00 -1.864696528833979627e+00
2.550000000000001599e+00 -1.864977655985225802e+00 -1.864977655985226246e+00
2.600000000000001865e+00 -1.865214033769508672e+00 -1.865214033769510449e+00
2.650000000000002132e+00 -1.865412074003049758e+00 -1.865412074003048870e+00
2.700000000000001954e+00 -1.865577405467383265e+00 -1.865577405467383709e+00
2.750000000000001776e+00 -1.865714942033887214e+00 -1.865714942033887658e+00
2.800000000000002043e+00 -1.865828951774894717e+00 -1.865828951774894273e+00
2.850000000000002309e+00 -1.865923124347519613e+00 -1.865923124347520057e+00
2.900000000000002132e+00 -1.866000635018745024e+00 -1.866000635018745024e+00
2.950000000000001954e+00 -1.866064204425737838e+00 -1.866064204425737838e+00
3.000000000000002220e+00 -1.866116153638461173e+00 -1.866116153638460284e+00
3.050000000000002487e+00 -1.866158454391407151e+00 -1.866158454391408039e+00
3.100000000000002309e+00 -1.866192774538669497e+00 -1.866192774538669941e+00
3.150000000000002132e+00 -1.866220518898801251e+00 -1.866220518898803471e+00
3.200000000000002398e+00 -1.866242865722900435e+00 -1.866242865722902211e+00
3.250000000000002665e+00 -1.866260799057273712e+00 -1.866260799057275044e+00
3.300000000000002487e+00 -1.866275137292734643e+00 -1.866275137292734199e+00
3.350000000000002309e+00 -1.866286558202134405e+00 -1.866286558202136181e+00
3.400000000000002576e+00 -1.866295620769381935e+00 -1.866295620769381047e+00
3.450000000000002842e+00 -1.866302784110227764e+00 -1.866302784110228652e+00
3.500000000000002665e+00 -1.866308423776853020e+00 -1.866308423776853020e+00
