5.000000000000000000e-01 6.844525446194795748e-01 -6.844525446194975604e-01 3.790326523519454288e-02 -3.790326523519409879e-02 -1.226541003155134646e-01 -1.226541003155169895e-01 1.226541003155177806e-01 1.226541003155170312e-01
5.500000000000000444e-01 6.782832904968966181e-01 -6.782832904969269272e-01 4.143349680090730597e-02 -4.143349680090496062e-02 -1.382299590818333312e-01 -1.382299590818334423e-01 1.382299590818349411e-01 1.382299590818358292e-01
6.000000000000000888e-01 6.708614662147626140e-01 -6.708614662147928120e-01 4.479405054358995275e-02 -4.479405054358750332e-02 -1.548198730526169353e-01 -1.548198730526164080e-01 1.548198730526181288e-01 1.548198730526186284e-01
6.500000000000001332e-01 6.621632532411807492e-01 -6.621632532412077277e-01 4.781874329011347874e-02 -4.781874329010954439e-02 -1.721237837243789759e-01 -1.721237837243751734e-01 1.721237837243769775e-01 1.721237837243783098e-01
7.000000000000001776e-01 -6.522069131391107222e-01 6.522069131391246000e-01 -5.035395480925611983e-02 5.035395480925532880e-02 1.898560266209765035e-01 1.898560266209786684e-01 -1.898560266209767811e-01 -1.898560266209791403e-01
7.500000000000002220e-01 -6.410264584615086303e-01 6.410264584614944194e-01 -5.226624697542721354e-02 5.226624697542871234e-02 2.077899407808372623e-01 2.077899407808410648e-01 -2.077899407808357912e-01 -2.077899407808383725e-01
8.000000000000002665e-01 -6.286461493385447907e-01 6.286461493385621102e-01 -5.343856190568135878e-02 5.343856190567786851e-02 2.257745989070275572e-01 2.257745989070323867e-01 -2.257745989070327197e-01 -2.257745989070332193e-01
8.500000000000003109e-01 6.150678113710392747e-01 -6.150678113710819073e-01 5.375900849189665931e-02 -5.375900849189171882e-02 -2.437227486522143827e-01 -2.437227486522121067e-01 2.437227486522186293e-01 2.437227486522162423e-01
9.000000000000003553e-01 6.002736862422273223e-01 -6.002736862422139996e-01 5.310868263189953697e-02 -5.310868263190217375e-02 -2.615826537007758246e-01 -2.615826537007756580e-01 2.615826537007773234e-01 2.615826537007747699e-01
9.500000000000003997e-01 5.842398712000331784e-01 -5.842398712000628214e-01 5.135314834038427062e-02 -5.135314834038010035e-02 -2.793086348966657417e-01 -2.793086348966659083e-01 2.793086348966747345e-01 2.793086348966717369e-01
