5.000000000000000000e-01 -9.940290962961336740e-01 -1.091153321797263681e-01
5.500000000000000444e-01 -9.926637472543833329e-01 -1.209077536260004526e-01
6.000000000000000888e-01 -9.909861685696510492e-01 -1.339642254620358741e-01
6.500000000000001332e-01 -9.889360539260954042e-01 -1.483424458645703770e-01
7.000000000000001776e-01 -9.864428033902514770e-01 -1.641054406154218437e-01
7.500000000000002220e-01 -9.834229727021640555e-01 -1.813263818688239382e-01
8.000000000000002665e-01 -9.797767740566878381e-01 -2.000936606168970677e-01
8.500000000000003109e-01 -9.753839306977540868e-01 -2.205134638442716177e-01
9.000000000000003553e-01 -9.700994366780619771e-01 -2.427078139593095429e-01
9.500000000000003997e-01 -9.637499169313963332e-01 -2.668072293149615359e-01
1.000000000000000444e+00 -9.561313495442023136e-01 -2.929382911447089288e-01
1.050000000000000488e+00 -9.470089699219351731e-01 -3.212071152502622429e-01
1.100000000000000533e+00 -9.361202699339360445e-01 -3.516800253338459581e-01
1.150000000000000577e+00 -9.231821098460442077e-01 -3.843628390729342259e-01
1.200000000000000622e+00 -9.079029742064578246e-01 -4.191803781513013805e-01
1.250000000000000666e+00 -8.900011628742789949e-01 -4.559582547585152024e-01
1.300000000000000711e+00 -8.692290382490078793e-01 -4.944096267921012089e-01
1.350000000000000755e+00 -8.454022360027390048e-01 -5.341301895245852416e-01
1.400000000000000799e+00 -8.184310535145651322e-01 -5.746047429694947084e-01
1.450000000000000844e+00 -7.883494138353728253e-01 -6.152277640885723820e-01
1.500000000000000888e+00 -7.553355325816942800e-01 -6.553382586264350218e-01
1.550000000000000933e+00 -7.197184917156074224e-01 -6.942660100297372017e-01
1.600000000000000977e+00 6.819668766397996018e-01 7.313830591189246499e-01
1.650000000000001021e+00 6.426592708374107010e-01 7.661521138825679866e-01
1.700000000000001066e+00 6.024406643527701055e-01 7.981636711440786014e-01
1.750000000000001110e+00 5.619721743023241567e-01 8.271561372013861435e-01
1.800000000000001155e+00 5.218826482660865462e-01 8.530172925789818450e-01
1.850000000000001199e+00 4.827294323842828416e-01 8.757695445206736817e-01
1.900000000000001243e+00 4.449725815999112100e-01 8.955441930046279531e-01
1.950000000000001288e+00 4.089633479536904370e-01 9.125508095610396220e-01
2.000000000000001332e+00 3.749450301086458270e-01 9.270470454064488885e-01
2.050000000000001599e+00 3.430627555697060016e-01 9.393124856728564120e-01
2.100000000000001421e+00 3.133784595833407072e-01 9.496283173269279843e-01
2.150000000000001243e+00 2.858878397291753082e-01 9.582630865764294459e-01
2.200000000000001510e+00 2.605369529179521471e-01 9.654638761570671912e-01
2.250000000000001776e+00 2.372370365406226700e-01 9.714517942200854295e-01
2.300000000000001599e+00 2.158768873537807720e-01 9.764205904764826638e-01
2.350000000000001421e+00 1.963326585342667907e-01 9.805373461489709230e-01
2.400000000000001688e+00 1.784752530618957944e-01 9.839444008908696526e-01
2.450000000000001954e+00 1.621756488808063223e-01 9.867619058871747173e-01
2.500000000000001776e+00 1.473085412815477169e-01 9.890905892108683428e-01
2.550000000000001599e+00 1.337546748391097440e-01 9.910144736373349694e-01
2.600000000000001865e+00 1.214021926245535954e-01 9.926033989594993390e-01
2.650000000000002132e+00 1.101472744077539451e-01 9.939152770435430995e-01
2.700000000000001954e+00 9.989427966912048373e-02 9.949980567264379294e-01
2.750000000000001776e+00 9.055556113050680644e-02 9.958914048973105393e-01
2.800000000000002043e+00 8.205107236290332118e-02 9.966281259948956972e-01
2.850000000000002309e+00 7.430785904325364066e-02 9.972353493957222259e-01
2.900000000000002132e+00 6.725949687478112449e-02 9.977355160964008762e-01
2.950000000000001954e+00 6.084551894722086546e-02 9.981471949687797940e-01
3.000000000000002220e+00 5.501086023219369653e-02 9.984857561610550603e-01
3.050000000000002487e+00 4.970533591705648957e-02 9.987639258510354612e-01
3.100000000000002309e+00 4.488316246121147601e-02 9.989922430767320671e-01
3.150000000000002132e+00 4.050252485749913922e-02 9.991794360775084760e-01
3.200000000000002398e+00 3.652518999209269923e-02 9.993327326251461029e-01
3.250000000000002665e+00 3.291616374144126084e-02 9.994581162632811822e-01
3.300000000000002487e+00 2.964338815353005988e-02 9.995605382060552824e-01
3.350000000000002309e+00 2.667747444796460948e-02 9.996440928435870177e-01
3.400000000000002576e+00 2.399146741924993928e-02 9.997121633205584557e-01
3.450000000000002842e+00 2.156063697855569589e-02 9.997675424482828088e-01
3.500000000000002665e+00 1.936229290271937464e-02 9.998125332348806182e-01
