5.000000000000000000e-01 -5.783184798577263308e-01 -5.217923781278619444e-01 -5.217923781278575035e-01
5.500000000000000444e-01 -9.059853160393185334e-01 -8.470753761071021515e-01 -8.470753761070906052e-01
6.000000000000000888e-01 -1.152343543126092662e+00 -1.091103000133979428e+00 -1.091103000133970546e+00
6.500000000000001332e-01 -1.338888934729991931e+00 -1.275383312997769636e+00 -1.275383312997766083e+00
7.000000000000001776e-01 -1.480847680272875166e+00 -1.415143644056755079e+00 -1.415143644056754191e+00
7.500000000000002220e-01 -1.589126093218718783e+00 -1.521284021331081870e+00 -1.521284021331080094e+00
8.000000000000002665e-01 -1.671609070030070310e+00 -1.601679061450329566e+00 -1.601679061450327790e+00
8.500000000000003109e-01 -1.734062379380064467e+00 -1.662082994550378334e+00 -1.662082994550372117e+00
9.000000000000003553e-01 -1.780763906359506876e+00 -1.706762850347912419e+00 -1.706762850347913307e+00
9.500000000000003997e-01 -1.814940871030852332e+00 -1.738936889765839044e+00 -1.738936889765839933e+00
1.000000000000000444e+00 -1.839069665529817765e+00 -1.761075054136087115e+00 -1.761075054136092444e+00
1.050000000000000488e+00 -1.855081216575641179e+00 -1.775104478024880805e+00 -1.775104478024871035e+00
1.100000000000000533e+00 -1.864502859270730450e+00 -1.782551182601265882e+00 -1.782551182601266770e+00
1.150000000000000577e+00 -1.868557877684101864e+00 -1.784639222106706224e+00 -1.784639222106706224e+00
1.200000000000000622e+00 -1.868236644897586896e+00 -1.782361316786432948e+00 -1.782361316786431171e+00
1.250000000000000666e+00 -1.864348439858800166e+00 -1.776530131807929624e+00 -1.776530131807924295e+00
1.300000000000000711e+00 -1.857559894334654071e+00 -1.767816217522459432e+00 -1.767816217522458544e+00
1.350000000000000755e+00 -1.848424021680103113e+00 -1.756776604474234560e+00 -1.756776604474230119e+00
1.400000000000000799e+00 -1.837402478422126340e+00 -1.743876726942021005e+00 -1.743876726942021005e+00
1.450000000000000844e+00 -1.824882856063770209e+00 -1.729507479248018953e+00 -1.729507479248016732e+00
1.500000000000000888e+00 -1.811192241827728866e+00 -1.713998638259943474e+00 -1.713998638259941698e+00
1.550000000000000933e+00 -1.796607923816853525e+00 -1.697629514208962576e+00 -1.697629514208963020e+00
1.600000000000000977e+00 -1.781365878902720246e+00 -1.680637450469317118e+00 -1.680637450469316230e+00
1.650000000000001021e+00 -1.765667522968713321e+00 -1.663224633039438238e+00 -1.663224633039440459e+00
1.700000000000001066e+00 -1.749685092669165831e+00 -1.645563561043682510e+00 -1.645563561043686507e+00
1.750000000000001110e+00 -1.733565947937327323e+00 -1.627801452133498472e+00 -1.627801452133504245e+00
1.800000000000001155e+00 -1.717436025191919624e+00 -1.610063800590941563e+00 -1.610063800590941563e+00
1.850000000000001199e+00 -1.701402626576715926e+00 -1.592457264686863772e+00 -1.592457264686865548e+00
1.900000000000001243e+00 -1.685556696298842194e+00 -1.575072028705227112e+00 -1.575072028705228888e+00
1.950000000000001288e+00 -1.669974707718307361e+00 -1.557983760293299991e+00 -1.557983760293296438e+00
2.000000000000001332e+00 -1.654720261549286642e+00 -1.541255262597671427e+00 -1.541255262597673648e+00
2.050000000000001599e+00 -1.639845474582350526e+00 -1.524937901210258406e+00 -1.524937901210260627e+00
