5.000000000000000000e-01 -6.413358424214861131e-01 -6.413358424214807840e-01
5.500000000000000444e-01 -9.673687703735582843e-01 -9.673687703735582843e-01
6.000000000000000888e-01 -1.212451665087912467e+00 -1.212451665087910690e+00
6.500000000000001332e-01 -1.398054295206669018e+00 -1.398054295206664577e+00
7.000000000000001776e-01 -1.539380130258243717e+00 -1.539380130258248158e+00
7.500000000000002220e-01 -1.647324822144587753e+00 -1.647324822144585088e+00
8.000000000000002665e-01 -1.729778873843583309e+00 -1.729778873843588638e+00
8.500000000000003109e-01 -1.795308692274179219e+00 -1.795308692274180107e+00
9.000000000000003553e-01 -1.846740572820967152e+00 -1.846740572820963600e+00
9.500000000000003997e-01 -1.885837021448343531e+00 -1.885837021448341755e+00
1.000000000000000444e+00 -1.915106549511802481e+00 -1.915106549511806033e+00
1.050000000000000488e+00 -1.936508491412589628e+00 -1.936508491412586075e+00
1.100000000000000533e+00 -1.951594008073840758e+00 -1.951594008073840758e+00
1.150000000000000577e+00 -1.961605795842321864e+00 -1.961605795842321864e+00
1.200000000000000622e+00 -1.967549880291662223e+00 -1.967549880291665776e+00
1.250000000000000666e+00 -1.970248177913389132e+00 -1.970248177913390908e+00
1.300000000000000711e+00 -1.970377538398227824e+00 -1.970377538398228712e+00
1.350000000000000755e+00 -1.968499098391776059e+00 -1.968499098391776947e+00
1.400000000000000799e+00 -1.965080561229755052e+00 -1.965080561229755052e+00
1.450000000000000844e+00 -1.960513219270125340e+00 -1.960513219270123120e+00
1.500000000000000888e+00 -1.955125011600308271e+00 -1.955125011600310492e+00
1.550000000000000933e+00 -1.949190567411385189e+00 -1.949190567411387409e+00
1.600000000000000977e+00 -1.942938959988252501e+00 -1.942938959988254277e+00
1.650000000000001021e+00 -1.936559743542700218e+00 -1.936559743542700218e+00
1.700000000000001066e+00 -1.930207735544053227e+00 -1.930207735544051895e+00
1.750000000000001110e+00 -1.924006921971511019e+00 -1.924006921971509243e+00
1.800000000000001155e+00 -1.918053790144739201e+00 -1.918053790144735204e+00
1.850000000000001199e+00 -1.912420326089545375e+00 -1.912420326089546707e+00
1.900000000000001243e+00 -1.907156846994043864e+00 -1.907156846994043864e+00
1.950000000000001288e+00 -1.902294773972189379e+00 -1.902294773972190267e+00
2.000000000000001332e+00 -1.897849389019546473e+00 -1.897849389019547806e+00
2.050000000000001599e+00 -1.893822567685778058e+00 -1.893822567685779390e+00
2.100000000000001421e+00 -1.890205440690993832e+00 -1.890205440690993832e+00
2.150000000000001243e+00 -1.886980916717485801e+00 -1.886980916717486245e+00
2.200000000000001510e+00 -1.884125995102911899e+00 -1.884125995102913231e+00
2.250000000000001776e+00 -1.881613808192662773e+00 -1.881613808192663218e+00
2.300000000000001599e+00 -1.879415353583358872e+00 -1.879415353583360204e+00
2.350000000000001421e+00 -1.877500900675938000e+00 -1.877500900675936668e+00
2.400000000000001688e+00 -1.875841078879850077e+00 -1.875841078879851853e+00
2.450000000000001954e+00 -1.874407673104771632e+00 -1.874407673104772964e+00
2.500000000000001776e+00 -1.873174164296411259e+00 -1.873174164296409927e+00
2.550000000000001599e+00 -1.872116058707766317e+00 -1.872116058707765429e+00
2.600000000000001865e+00 -1.871211050336570425e+00 -1.871211050336571313e+00
2.650000000000002132e+00 -1.870439057948639627e+00 -1.870439057948641848e+00
2.700000000000001954e+00 -1.869782172830092293e+00 -1.869782172830092737e+00
2.750000000000001776e+00 -1.869224547125645897e+00 -1.869224547125644120e+00
2.800000000000002043e+00 -1.868752246256417449e+00 -1.868752246256416560e+00
2.850000000000002309e+00 -1.868353083067481935e+00 -1.868353083067483711e+00
2.900000000000002132e+00 -1.868016446347748216e+00 -1.868016446347748660e+00
2.950000000000001954e+00 -1.867733132304615573e+00 -1.867733132304617794e+00
3.000000000000002220e+00 -1.867495184436392508e+00 -1.867495184436391620e+00
3.050000000000002487e+00 -1.867295744921821932e+00 -1.867295744921822376e+00
3.100000000000002309e+00 -1.867128919004099608e+00 -1.867128919004098719e+00
3.150000000000002132e+00 -1.866989652739295957e+00 -1.866989652739295957e+00
3.200000000000002398e+00 -1.866873623776977409e+00 -1.866873623776979185e+00
3.250000000000002665e+00 -1.866777144429483393e+00 -1.866777144429482949e+00
3.300000000000002487e+00 -1.866697076076273776e+00 -1.866697076076276884e+00
3.350000000000002309e+00 -1.866630753871429071e+00 -1.866630753871429960e+00
3.400000000000002576e+00 -1.866575920724497850e+00 -1.866575920724497850e+00
3.450000000000002842e+00 -1.866530669574302914e+00 -1.866530669574304691e+00
3.500000000000002665e+00 -1.866493393045702609e+00 -1.866493393045705274e+00
