1.150000000000000577e+00 -1.961605795842319200e+00 -1.784639222106706224e+00 -1.784639222106706224e+00 -1.362911186597111968e+00 -1.362911186597111968e+00 -1.575237393948468512e+00 -1.575237393948464071e+00 -1.575237393948470288e+00 -1.575237393948464959e+00
1.200000000000000622e+00 -1.967549880291664888e+00 -1.782361316786431171e+00 -1.782361316786432948e+00 -1.429586597599939779e+00 -1.429586597599939779e+00 -1.607273489880068684e+00 -1.607273489880083783e+00 -1.607273489880070017e+00 -1.607273489880076678e+00
1.250000000000000666e+00 -1.970248177913392684e+00 -1.776530131807924295e+00 -1.776530131807929624e+00 -1.487492632721117758e+00 -1.487492632721117758e+00 -1.633163067537138247e+00 -1.633163067537129809e+00 -1.633163067537137803e+00 -1.633163067537138247e+00
1.300000000000000711e+00 -1.970377538398227824e+00 -1.767816217522458544e+00 -1.767816217522459432e+00 -1.537830664871065789e+00 -1.537830664871065345e+00 -1.653841827527346098e+00 -1.653841827527345210e+00 -1.653841827527346098e+00 -1.653841827527349206e+00
1.350000000000000755e+00 -1.968499098391775171e+00 -1.756776604474230119e+00 -1.756776604474234560e+00 -1.581612469554855238e+00 -1.581612469554855238e+00 -1.670093513884124192e+00 -1.670093513884126857e+00 -1.670093513884121972e+00 -1.670093513884128189e+00
1.400000000000000799e+00 -1.965080561229753275e+00 -1.743876726942021005e+00 -1.743876726942021005e+00 -1.619699935182527639e+00 -1.619699935182527639e+00 -1.682580862103594477e+00 -1.682580862103584707e+00 -1.682580862103594921e+00 -1.682580862103584263e+00
1.450000000000000844e+00 -1.960513219270120899e+00 -1.729507479248016732e+00 -1.729507479248018953e+00 -1.652833308311618232e+00 -1.652833308311618676e+00 -1.691868363351044735e+00 -1.691868363351040294e+00 -1.691868363351043847e+00 -1.691868363351044735e+00
1.500000000000000888e+00 -1.955125011600307383e+00 -1.713998638259941698e+00 -1.713998638259943474e+00 -1.681651926979579104e+00 -1.681651926979579104e+00 -1.698439434252076774e+00 -1.698439434252082991e+00 -1.698439434252079883e+00 -1.698439434252084768e+00
1.550000000000000933e+00 -1.949190567411389186e+00 -1.697629514208963020e+00 -1.697629514208962576e+00 -1.706710027584953160e+00 -1.706710027584953160e+00 -1.702709715253817979e+00 -1.702709715253815315e+00 -1.702709715253813538e+00 -1.702709715253819756e+00
1.600000000000000977e+00 -1.942938959988257386e+00 -1.680637450469316230e+00 -1.680637450469317118e+00 -1.728489255609867437e+00 -1.728489255609867437e+00 -1.705037624350982606e+00 -1.705037624350983938e+00 -1.705037624350983050e+00 -1.705037624350984382e+00
1.650000000000001021e+00 -1.936559743542702439e+00 -1.663224633039440459e+00 -1.663224633039438238e+00 -1.747408883186723827e+00 -1.747408883186723827e+00 -1.705732900732022994e+00 -1.705732900732016777e+00 -1.705732900732015889e+00 -1.705732900732020330e+00
1.700000000000001066e+00 -1.930207735544049674e+00 -1.645563561043686507e+00 -1.645563561043682510e+00 -1.763834345856880814e+00 -1.763834345856880814e+00 -1.705063623576897003e+00 -1.705063623576896559e+00 -1.705063623576899667e+00 -1.705063623576887233e+00
1.750000000000001110e+00 -1.924006921971508355e+00 -1.627801452133504245e+00 -1.627801452133498472e+00 -1.778084478541108737e+00 -1.778084478541108737e+00 -1.703262036554573200e+00 -1.703262036554573200e+00 -1.703262036554570535e+00 -1.703262036554573200e+00
1.800000000000001155e+00 -1.918053790144733428e+00 -1.610063800590941563e+00 -1.610063800590941563e+00 -1.790437697868479061e+00 -1.790437697868479061e+00 -1.700529413912952981e+00 -1.700529413912953869e+00 -1.700529413912954757e+00 -1.700529413912955645e+00
1.850000000000001199e+00 -1.912420326089545375e+00 -1.592457264686865548e+00 -1.592457264686863772e+00 -1.801137304113163529e+00 -1.801137304113163085e+00 -1.697040146049828335e+00 -1.697040146049834552e+00 -1.697040146049831444e+00 -1.697040146049832332e+00
1.900000000000001243e+00 -1.907156846994044752e+00 -1.575072028705228888e+00 -1.575072028705227112e+00 -1.810396035132304071e+00 -1.810396035132304071e+00 -1.692945185891746362e+00 -1.692945185891749471e+00 -1.692945185891749027e+00 -1.692945185891743698e+00
1.950000000000001288e+00 -1.902294773972186714e+00 -1.557983760293296438e+00 -1.557983760293299991e+00 -1.818399981183981051e+00 -1.818399981183981051e+00 -1.688374972673804653e+00 -1.688374972673805097e+00 -1.688374972673807761e+00 -1.688374972673807317e+00
2.000000000000001332e+00 -1.897849389019548250e+00 -1.541255262597673648e+00 -1.541255262597671427e+00 -1.825311954334760900e+00 -1.825311954334760900e+00 -1.683441930960066779e+00 -1.683441930960067223e+00 -1.683441930960059674e+00 -1.683441930960072108e+00
2.050000000000001599e+00 -1.893822567685777614e+00 -1.524937901210260627e+00 -1.524937901210258406e+00 -1.831274394530729044e+00 -1.831274394530729044e+00 -1.678242626716286434e+00 -1.678242626716281993e+00 -1.678242626716280661e+00 -1.678242626716284214e+00
2.100000000000001421e+00 -1.890205440690990280e+00 -1.509072867554960062e+00 -1.509072867554960062e+00 -1.836411884014018892e+00 -1.836411884014019336e+00 -1.672859647460716026e+00 -1.672859647460715138e+00 -1.672859647460719579e+00 -1.672859647460714250e+00
2.150000000000001243e+00 -1.886980916717485801e+00 -1.493692323117132847e+00 -1.493692323117134624e+00 -1.840833331762256275e+00 -1.840833331762256275e+00 -1.667363259612207660e+00 -1.667363259612206772e+00 -1.667363259612207660e+00 -1.667363259612207660e+00
2.200000000000001510e+00 -1.884125995102915452e+00 -1.478820453495521603e+00 -1.478820453495518938e+00 -1.844633879947386701e+00 -1.844633879947386701e+00 -1.661812883409246266e+00 -1.661812883409251151e+00 -1.661812883409243602e+00 -1.661812883409252040e+00
2.250000000000001776e+00 -1.881613808192659221e+00 -1.464474448390863159e+00 -1.464474448390862715e+00 -1.847896575315970402e+00 -1.847896575315970402e+00 -1.656258414681244240e+00 -1.656258414681245128e+00 -1.656258414681245128e+00 -1.656258414681238911e+00
2.300000000000001599e+00 -1.879415353583360648e+00 -1.450665413899657530e+00 -1.450665413899658418e+00 -1.850693840228194276e+00 -1.850693840228194276e+00 -1.650741413748384456e+00 -1.650741413748383124e+00 -1.650741413748384012e+00 -1.650741413748384900e+00
2.350000000000001421e+00 -1.877500900675938000e+00 -1.437399217064014634e+00 -1.437399217064013301e+00 -1.853088771124162593e+00 -1.853088771124162593e+00 -1.645296175029308250e+00 -1.645296175029307806e+00 -1.645296175029309138e+00 -1.645296175029306029e+00
2.400000000000001688e+00 -1.875841078879849633e+00 -1.424677259346976310e+00 -1.424677259346976310e+00 -1.855136286540695956e+00 -1.855136286540695956e+00 -1.639950686496872923e+00 -1.639950686496868038e+00 -1.639950686496869814e+00 -1.639950686496870702e+00
2.450000000000001954e+00 -1.874407673104772076e+00 -1.412497175044531872e+00 -1.412497175044531428e+00 -1.856884142459550358e+00 -1.856884142459550358e+00 -1.634727485662709867e+00 -1.634727485662716528e+00 -1.634727485662714308e+00 -1.634727485662712088e+00
2.500000000000001776e+00 -1.873174164296410371e+00 -1.400853451893443236e+00 -1.400853451893442791e+00 -1.858373829589213155e+00 -1.858373829589213155e+00 -1.629644417852288196e+00 -1.629644417852286864e+00 -1.629644417852285088e+00 -1.629644417852286864e+00
2.550000000000001599e+00 -1.872116058707766317e+00 -1.389737973515562164e+00 -1.389737973515559499e+00 -1.859641364955102905e+00 -1.859641364955102905e+00 -1.624715302654623272e+00 -1.624715302654622828e+00 -1.624715302654622828e+00 -1.624715302654624605e+00
2.600000000000001865e+00 -1.871211050336569981e+00 -1.379140486139763366e+00 -1.379140486139766919e+00 -1.860717988657282218e+00 -1.860717988657282218e+00 -1.619950515114086498e+00 -1.619950515114089162e+00 -1.619950515114087386e+00 -1.619950515114086498e+00
2.650000000000002132e+00 -1.870439057948639183e+00 -1.369048994686858700e+00 -1.369048994686858700e+00 -1.861630775615920941e+00 -1.861630775615920941e+00 -1.615357489067506647e+00 -1.615357489067507535e+00 -1.615357489067505314e+00 -1.615357489067508867e+00
2.700000000000001954e+00 -1.869782172830091849e+00 -1.359450095401811609e+00 -1.359450095401810277e+00 -1.862403171370666577e+00 -1.862403171370667021e+00 -1.610941150728313342e+00 -1.610941150728315119e+00 -1.610941150728315119e+00 -1.610941150728310678e+00
2.750000000000001776e+00 -1.869224547125649005e+00 -1.350329253562776222e+00 -1.350329253562776666e+00 -1.863055460379632100e+00 -1.863055460379632100e+00 -1.606704291000328189e+00 -1.606704291000332629e+00 -1.606704291000329077e+00 -1.606704291000333074e+00
2.800000000000002043e+00 -1.868752246256415228e+00 -1.341671035338669826e+00 -1.341671035338668494e+00 -1.863605174679402898e+00 -1.863605174679403342e+00 -1.602647884995037186e+00 -1.602647884995038519e+00 -1.602647884995036298e+00 -1.602647884995033634e+00
2.850000000000002309e+00 -1.868353083067484599e+00 -1.333459302683533965e+00 -1.333459302683533965e+00 -1.864067450167579798e+00 -1.864067450167579798e+00 -1.598771366841565511e+00 -1.598771366841568176e+00 -1.598771366841568176e+00 -1.598771366841566399e+00
2.900000000000002132e+00 -1.868016446347747328e+00 -1.325677379391275723e+00 -1.325677379391276167e+00 -1.864455337132625123e+00 -1.864455337132625123e+00 -1.595072867181280829e+00 -1.595072867181279941e+00 -1.595072867181279941e+00 -1.595072867181280829e+00
2.950000000000001954e+00 -1.867733132304618238e+00 -1.318308195278976580e+00 -1.318308195278976580e+00 -1.864780070991049588e+00 -1.864780070991049588e+00 -1.591549419829035639e+00 -1.591549419829040080e+00 -1.591549419829039635e+00 -1.591549419829036083e+00
3.000000000000002220e+00 -1.867495184436393396e+00 -1.311334414103510371e+00 -1.311334414103512147e+00 -1.865051308515688122e+00 -1.865051308515688122e+00 -1.588197143061992778e+00 -1.588197143061992334e+00 -1.588197143061993222e+00 -1.588197143061992334e+00
3.050000000000002487e+00 -1.867295744921821488e+00 -1.304738549411193382e+00 -1.304738549411194271e+00 -1.865277334175178048e+00 -1.865277334175178048e+00 -1.585011399960031042e+00 -1.585011399960030154e+00 -1.585011399960030598e+00 -1.585011399960031930e+00
3.100000000000002309e+00 -1.867128919004097387e+00 -1.298503071204397674e+00 -1.298503071204394566e+00 -1.865465240577854455e+00 -1.865465240577854455e+00 -1.581986941247380596e+00 -1.581986941247377931e+00 -1.581986941247378819e+00 -1.581986941247375711e+00
3.150000000000002132e+00 -1.866989652739294181e+00 -1.292610505168946711e+00 -1.292610505168946267e+00 -1.865621086438569831e+00 -1.865621086438569831e+00 -1.579118033224702566e+00 -1.579118033224705231e+00 -1.579118033224701234e+00 -1.579118033224705231e+00
3.200000000000002398e+00 -1.866873623776976521e+00 -1.287043525293825263e+00 -1.287043525293827928e+00 -1.865750034977525340e+00 -1.865750034977525340e+00 -1.576398572667019105e+00 -1.576398572667014664e+00 -1.576398572667018216e+00 -1.576398572667017328e+00
3.250000000000002665e+00 -1.866777144429482505e+00 -1.281785040044623347e+00 -1.281785040044622459e+00 -1.865856475219848765e+00 -1.865856475219849209e+00 -1.573822190005070176e+00 -1.573822190005067956e+00 -1.573822190005067956e+00 -1.573822190005067512e+00
3.300000000000002487e+00 -1.866697076076276884e+00 -1.276818271815152839e+00 -1.276818271815153727e+00 -1.865944128293349769e+00 -1.865944128293349324e+00 -1.571382341701537788e+00 -1.571382341701539120e+00 -1.571382341701536900e+00 -1.571382341701541341e+00
3.350000000000002309e+00 -1.866630753871428183e+00 -1.272126829149692995e+00 -1.272126829149693439e+00 -1.866016140514556554e+00 -1.866016140514556554e+00 -1.569072392462084853e+00 -1.569072392462080856e+00 -1.569072392462080856e+00 -1.569072392462084409e+00
3.400000000000002576e+00 -1.866575920724497850e+00 -1.267694771163002665e+00 -1.267694771163001777e+00 -1.866075164801773267e+00 -1.866075164801773267e+00 -1.566885687761590207e+00 -1.566885687761589319e+00 -1.566885687761589319e+00 -1.566885687761590207e+00
3.450000000000002842e+00 -1.866530669574302026e+00 -1.263506663645741712e+00 -1.263506663645739936e+00 -1.866123431751163464e+00 -1.866123431751163464e+00 -1.564815617094122535e+00 -1.564815617094122535e+00 -1.564815617094120759e+00 -1.564815617094121203e+00
3.500000000000002665e+00 -1.866493393045703941e+00 -1.259547626487534489e+00 -1.259547626487531380e+00 -1.866162811546697720e+00 -1.866162811546697720e+00 -1.562855668344056204e+00 -1.562855668344056204e+00 -1.562855668344054871e+00 -1.562855668344055760e+00
